JDTDB, Fecha, X, Y, Z, VX, VY, Vz,
2460496.500000000, A.D. 2024-Jul-05 00:00:00.0000,  9.283089355109874E+00, -2.739236917638872E+00, -3.218284604362163E-01,  1.264377411685853E-03,  5.344016274865204E-03, -1.432723723474720E-04,
2460497.500000000, A.D. 2024-Jul-06 00:00:00.0000,  9.284352252480652E+00, -2.733892601414053E+00, -3.219716105685881E-01,  1.261444476868585E-03,  5.344627700794214E-03, -1.430368009203787E-04,
2460498.500000000, A.D. 2024-Jul-07 00:00:00.0000,  9.285612267212532E+00, -2.728547635668680E+00, -3.221145502049464E-01,  1.258594003977354E-03,  5.345311253360949E-03, -1.428474196159724E-04,
2460499.500000000, A.D. 2024-Jul-08 00:00:00.0000,  9.286869461604889E+00, -2.723201963684275E+00, -3.222573158533799E-01,  1.255808289271853E-03,  5.346044062326683E-03, -1.426910624169649E-04,
2460500.500000000, A.D. 2024-Jul-09 00:00:00.0000,  9.288123900621924E+00, -2.717855522108129E+00, -3.223999469634646E-01,  1.253083988162434E-03,  5.346851405214381E-03, -1.425790568211622E-04,
2460501.500000000, A.D. 2024-Jul-10 00:00:00.0000,  9.289375649285443E+00, -2.712508202316493E+00, -3.225425067837923E-01,  1.250395545132520E-03,  5.347827828702933E-03, -1.425594607924774E-04,
2460502.500000000, A.D. 2024-Jul-11 00:00:00.0000,  9.290624630236653E+00, -2.707159839911561E+00, -3.226850736800471E-01,  1.247552995230557E-03,  5.348896289739785E-03, -1.425728479006018E-04,
2460503.500000000, A.D. 2024-Jul-12 00:00:00.0000,  9.291870735737209E+00, -2.701810393218579E+00, -3.228276594959767E-01,  1.244638523174388E-03,  5.350010207312772E-03, -1.426035650799994E-04,
2460504.500000000, A.D. 2024-Jul-13 00:00:00.0000,  9.293113858240025E+00, -2.696459816298559E+00, -3.229702777151840E-01,  1.241587929668840E-03,  5.351135995342651E-03, -1.426273058961965E-04,
2460505.500000000, A.D. 2024-Jul-14 00:00:00.0000,  9.294353892127681E+00, -2.691108130653029E+00, -3.231129075581872E-01,  1.238463599559119E-03,  5.352236117609103E-03, -1.426311544865253E-04,
2460506.500000000, A.D. 2024-Jul-15 00:00:00.0000,  9.295590758948670E+00, -2.685755361348163E+00, -3.232555288226833E-01,  1.235264630065945E-03,  5.353298641527489E-03, -1.426092671514667E-04,
2460507.500000000, A.D. 2024-Jul-16 00:00:00.0000,  9.296824381013312E+00, -2.680401535043099E+00, -3.233981217324800E-01,  1.231948273010228E-03,  5.354333504954987E-03, -1.425628629462556E-04,
2460508.500000000, A.D. 2024-Jul-17 00:00:00.0000,  9.298054647541946E+00, -2.675046759833720E+00, -3.235406200814395E-01,  1.228600310092588E-03,  5.355194001271259E-03, -1.424237765886097E-04,
