JDTDB, Fecha, X, Y, Z, VX, VY, Vz,
2451560.500000000, A.D. 2000-Jan-17 00:00:00.0000,  3.929212520857098E+00,  3.037582893085716E+00, -1.005843751761132E-01, -4.717634981321718E-03,  6.330642454085079E-03,  7.933774556105184E-05,
2451561.500000000, A.D. 2000-Jan-18 00:00:00.0000,  3.924490995291695E+00,  3.043909730094604E+00, -1.005049092415945E-01, -4.725821916562993E-03,  6.323736570254230E-03,  7.961231765542023E-05,
2451562.500000000, A.D. 2000-Jan-19 00:00:00.0000,  3.919760025380915E+00,  3.050229736023785E+00, -1.004251858458017E-01, -4.735590351960450E-03,  6.315885168962528E-03,  7.982932839911873E-05,
2451563.500000000, A.D. 2000-Jan-20 00:00:00.0000,  3.915020157146607E+00,  3.056542405369873E+00, -1.003452114616177E-01, -4.744814770249106E-03,  6.309549172469875E-03,  8.011329459712376E-05,
2451564.500000000, A.D. 2000-Jan-21 00:00:00.0000,  3.910270496113277E+00,  3.062847879413947E+00, -1.002649916515615E-01, -4.753850628691875E-03,  6.301649538247599E-03,  8.034474505450631E-05,
2451565.500000000, A.D. 2000-Jan-22 00:00:00.0000,  3.905511798546235E+00,  3.069146722345927E+00, -1.001844965189247E-01, -4.764230989033238E-03,  6.295556430600142E-03,  8.061810742556311E-05,
2451566.500000000, A.D. 2000-Jan-23 00:00:00.0000,  3.900742673683835E+00,  3.075438065884081E+00, -1.001037776329704E-01, -4.773655870148469E-03,  6.287588103184255E-03,  8.084205228654342E-05,
2451567.500000000, A.D. 2000-Jan-24 00:00:00.0000,  3.895963711372480E+00,  3.081721981655190E+00, -1.000228208978683E-01, -4.784174427183978E-03,  6.279529500791156E-03,  8.104700724082713E-05,
2451568.500000000, A.D. 2000-Jan-25 00:00:00.0000,  3.891175570371265E+00,  3.087997390837165E+00, -9.994165699134447E-02, -4.792310888043353E-03,  6.272072657288944E-03,  8.130476223829124E-05,
2451569.500000000, A.D. 2000-Jan-26 00:00:00.0000,  3.886378103379555E+00,  3.094265729656839E+00, -9.986024076535513E-02, -4.802210721729401E-03,  6.264078183517016E-03,  8.151580436777719E-05,
2451570.500000000, A.D. 2000-Jan-27 00:00:00.0000,  3.881571747269047E+00,  3.100526316251179E+00, -9.977858727585980E-02, -4.811107781373483E-03,  6.257368023019200E-03,  8.179234787582550E-05,
2451571.500000000, A.D. 2000-Jan-28 00:00:00.0000,  3.876755744434885E+00,  3.106779523994031E+00, -9.969669151715965E-02, -4.820193854357531E-03,  6.249113375567646E-03,  8.201176458699164E-05,
2451572.500000000, A.D. 2000-Jan-29 00:00:00.0000,  3.871931013952203E+00,  3.113025691829058E+00, -9.961452907913244E-02, -4.830044784696139E-03,  6.242938203346757E-03,  8.229113278462127E-05,
